Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;31;1000.0;917.0;125.0
Conjunto Comercial/Sala;Copacabana;0;0;0;28;1000.0;660.0;
Conjunto Comercial/Sala;Centro;0;0;0;4;450.0;;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;35;800.0;1300.0;250.0
Conjunto Comercial/Sala;Centro;0;0;0;35;400.0;580.0;133.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;22;650.0;485.0;170.0
Conjunto Comercial/Sala;Jardim Carioca;0;1;0;27;900.0;550.0;838.0
Apartamento;Barra da Tijuca;2;1;1;58;1150.0;700.0;91.0
Apartamento;Méier;1;0;0;55;850.0;340.0;16.0
Quitinete;Centro;0;0;0;30;900.0;400.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;40;1000.0;723.0;266.0
Conjunto Comercial/Sala;Jacarepaguá;0;0;0;24;600.0;561.0;
Quitinete;Centro;1;0;0;28;900.0;350.0;20.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;1000.0;750.0;
Conjunto Comercial/Sala;Madureira;0;0;0;20;900.0;400.0;36.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;40;1000.0;850.0;
Quitinete;Copacabana;1;0;0;40;1100.0;450.0;50.0
Apartamento;Bonsucesso;2;0;0;75;1000.0;475.0;
Apartamento;Campo Grande;2;0;0;60;700.0;;
Apartamento;Irajá;2;0;0;48;600.0;200.0;
Conjunto Comercial/Sala;Centro;0;0;0;33;600.0;333.0;84.0
Apartamento;Flamengo;1;0;1;26;1100.0;381.0;29.0
Apartamento;Engenho de Dentro;3;1;0;75;1000.0;650.0;
Apartamento;Méier;2;0;0;50;1000.0;322.0;16.0
Conjunto Comercial/Sala;Méier;0;1;0;26;450.0;708.0;56.0
Apartamento;Vila Valqueire;2;1;1;62;1000.0;700.0;
Apartamento;Quintino Bocaiúva;2;1;0;60;1000.0;;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;500.0;900.0;120.0
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;21;500.0;490.0;86.0
Conjunto Comercial/Sala;Centro;0;0;0;36;500.0;1200.0;
Conjunto Comercial/Sala;Centro;0;0;0;42;1100.0;1109.0;
Conjunto Comercial/Sala;Copacabana;0;0;0;32;1100.0;500.0;202.0
Conjunto Comercial/Sala;Centro;0;0;0;30;800.0;370.0;127.0
Conjunto Comercial/Sala;Copacabana;0;0;0;39;1000.0;767.0;
Apartamento;Tomás Coelho;2;1;0;44;750.0;300.0;20.0
Apartamento;Santa Teresa;1;0;0;45;740.0;180.0;25.0
Casa;Colégio;1;0;0;65;800.0;;
Conjunto Comercial/Sala;Campo Grande;0;1;0;26;500.0;465.0;44.0
Conjunto Comercial/Sala;Botafogo;0;0;0;20;1198.0;;
Loja/Salão;Barra da Tijuca;0;0;0;32;1000.0;1721.0;702.0
Casa;Campo Grande;2;0;0;70;1100.0;;
Quitinete;Santa Teresa;1;0;0;20;700.0;303.0;14.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;27;1100.0;875.0;193.0
Quitinete;Centro;1;0;0;20;1090.0;300.0;15.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;31;1000.0;820.0;44.0
Conjunto Comercial/Sala;Vicente de Carvalho;0;1;0;25;900.0;645.0;2.0
Apartamento;Cascadura;2;0;0;50;850.0;140.0;
Conjunto Comercial/Sala;Jardim Sulacap;0;0;0;25;550.0;120.0;43.0
Apartamento;Anil;2;1;0;56;1100.0;355.0;162.0
Quitinete;Centro;0;0;0;25;650.0;435.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;51;1000.0;1803.0;352.0
Apartamento;Jacarepaguá;2;1;0;60;1000.0;590.0;20.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;27;1000.0;600.0;118.0
Conjunto Comercial/Sala;Barra da Tijuca;0;4;0;113;430.0;2807.0;430.0
Apartamento;Tanque;1;1;1;64;900.0;470.0;15.0
Apartamento;Pechincha;2;1;0;50;600.0;330.0;14.0
Apartamento;Pavuna;2;0;0;40;600.0;;
Box/Garagem;Centro;0;0;0;9;100.0;446.0;
Casa;Pilares;2;0;0;65;800.0;;
Apartamento;Glória;1;0;1;48;1100.0;500.0;
Conjunto Comercial/Sala;Centro;0;0;0;30;350.0;350.0;93.0
Apartamento;Taquara;2;1;0;53;1000.0;400.0;16.0
Apartamento;Vargem Pequena;2;1;0;45;1100.0;360.0;40.0
Loja Shopping/ Ct Comercial;Barra da Tijuca;0;1;0;30;800.0;950.0;150.0
Quitinete;Centro;1;0;0;22;750.0;330.0;25.0
Conjunto Comercial/Sala;Castelo;0;0;0;24;900.0;300.0;
Casa de Vila;Bangu;2;1;0;100;1100.0;;
Apartamento;Taquara;2;1;0;50;850.0;450.0;12.0
Conjunto Comercial/Sala;Campo Grande;0;0;0;23;800.0;600.0;
Conjunto Comercial/Sala;Vila Isabel;0;1;0;25;1000.0;800.0;
Conjunto Comercial/Sala;Campo Grande;0;0;0;40;800.0;455.0;
Conjunto Comercial/Sala;Centro;0;0;0;33;750.0;619.0;124.0
Conjunto Comercial/Sala;Ilha do Governador;0;0;0;27;600.0;336.0;
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;19;600.0;450.0;
Apartamento;Vila da Penha;2;1;0;62;1100.0;;
Quitinete;Centro;1;0;0;32;700.0;480.0;90.0
Conjunto Comercial/Sala;Madureira;0;0;0;29;580.0;480.0;60.0
Conjunto Comercial/Sala;Pilares;0;1;0;23;400.0;400.0;
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;28;950.0;330.0;
Quitinete;Copacabana;1;0;0;30;1100.0;423.0;242.0
Apartamento;Campo Grande;2;0;0;60;700.0;;
Apartamento;Pavuna;2;1;0;45;800.0;266.0;
Apartamento;Freguesia (Jacarepaguá);2;1;0;52;1100.0;618.0;13.0
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;0;0;25;1000.0;200.0;
Apartamento;Méier;2;1;0;61;1100.0;516.0;742.0
Apartamento;Jacarepaguá;2;0;0;44;850.0;260.0;13.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;980.0;1009.0;164.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;600.0;600.0;100.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;24;1000.0;;
Conjunto Comercial/Sala;Centro;0;0;0;28;250.0;427.0;84.0
Apartamento;Tijuca;2;0;0;40;1100.0;742.0;20.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;700.0;1009.0;164.0
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;30;800.0;850.0;200.0
Apartamento;Santa Cruz;2;0;0;60;600.0;110.0;
Conjunto Comercial/Sala;Penha;0;0;0;21;400.0;400.0;346.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;44;1000.0;900.0;280.0
Quitinete;Laranjeiras;0;0;0;24;1100.0;430.0;
Apartamento;Vila da Penha;2;0;0;94;900.0;309.0;
Apartamento;Centro;1;0;0;40;1000.0;510.0;21.0
Conjunto Comercial/Sala;Vila Isabel;0;1;0;22;800.0;526.0;50.0
Apartamento;Méier;1;1;0;55;900.0;250.0;17.0
Quitinete;Botafogo;0;0;0;18;700.0;366.0;30.0
Apartamento;Cachambi;2;1;0;63;900.0;555.0;
Conjunto Comercial/Sala;Jardim Sulacap;0;0;0;38;690.0;;
Conjunto Comercial/Sala;Barra da Tijuca;1;1;0;21;950.0;740.0;169.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;43;1000.0;560.0;324.0
Conjunto Comercial/Sala;Centro;0;0;0;24;330.0;580.0;79.0
Casa de Condomínio;Campo Grande;2;2;0;200;1100.0;280.0;
Apartamento;Praça Seca;3;1;0;57;550.0;274.0;13.0
Apartamento;Guadalupe;2;0;0;57;950.0;;
Apartamento;Centro;1;0;0;55;850.0;350.0;35.0
Apartamento;Campo Grande;2;1;0;60;900.0;308.0;
Apartamento;Centro;1;0;0;28;900.0;446.0;24.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;21;300.0;715.0;120.0
Apartamento;Catete;1;0;0;27;1000.0;359.0;29.0
Apartamento;Camorim;2;1;0;50;900.0;350.0;16.0
Quitinete;Praça da Bandeira;1;0;0;22;800.0;313.0;25.0
Apartamento;Engenho Novo;1;1;0;62;900.0;555.0;
Apartamento;Tijuca;1;0;0;35;800.0;380.0;24.0
Conjunto Comercial/Sala;Jacarepaguá;0;1;0;25;700.0;420.0;51.0
Apartamento;Cascadura;1;0;0;40;680.0;240.0;
Conjunto Comercial/Sala;Centro;0;0;0;44;1000.0;544.0;
Conjunto Comercial/Sala;Pechincha;0;0;0;20;600.0;468.0;56.0
Apartamento;Cachambi;2;1;0;50;900.0;450.0;135.0
Apartamento;Freguesia (Jacarepaguá);1;1;0;50;1000.0;590.0;36.0
Conjunto Comercial/Sala;São Cristóvão;0;1;0;25;800.0;400.0;
Apartamento;Camorim;2;1;1;50;1000.0;420.0;30.0
Conjunto Comercial/Sala;Del Castilho;0;0;0;100;800.0;120.0;80.0
Apartamento;Tijuca;2;1;0;86;1100.0;534.0;
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;19;1000.0;450.0;1000.0
Loja/Salão;Centro;0;0;0;48;1000.0;1400.0;140.0
Loja Shopping/ Ct Comercial;Barra da Tijuca;0;1;0;42;1000.0;860.0;483.0
Conjunto Comercial/Sala;Pechincha;0;1;0;21;850.0;360.0;80.0
Apartamento;Guadalupe;2;0;0;58;850.0;;
Apartamento;Engenho Novo;2;1;0;84;700.0;700.0;37.0
Conjunto Comercial/Sala;Tijuca;0;1;0;30;1100.0;1100.0;142.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;34;800.0;1132.0;
Apartamento;Pilares;2;0;0;60;900.0;25.0;
Apartamento;Encantado;2;1;0;55;1000.0;519.0;17.0
Apartamento;Flamengo;1;0;0;39;1100.0;580.0;20.0
Apartamento;Centro;1;0;0;35;950.0;340.0;24.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;1100.0;1000.0;120.0
Apartamento;Taquara;2;1;0;50;1000.0;268.0;
Conjunto Comercial/Sala;Centro;0;0;0;30;850.0;580.0;113.0
Conjunto Comercial/Sala;Centro;0;0;0;26;950.0;526.0;84.0
Apartamento;Campo Grande;2;1;1;69;1195.0;450.0;20.0
Loja Shopping/ Ct Comercial;Barra da Tijuca;0;1;0;25;1000.0;780.0;110.0
Conjunto Comercial/Sala;Vila da Penha;0;0;0;26;800.0;525.0;
Conjunto Comercial/Sala;Centro;0;0;0;30;600.0;900.0;80.0
Box/Garagem;Grajaú;0;0;0;0;450.0;;89.0
Loja/Salão;Campo Grande;0;0;0;24;700.0;;
Conjunto Comercial/Sala;Centro;0;1;0;21;700.0;331.0;18.0
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;22;490.0;450.0;525.0
Conjunto Comercial/Sala;Campo Grande;0;1;0;21;700.0;281.0;70.0
Apartamento;Curicica;1;1;0;36;1000.0;;
Apartamento;Engenho de Dentro;2;1;1;50;1100.0;516.0;
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;23;1100.0;360.0;1.0
Conjunto Comercial/Sala;Centro;0;0;0;33;100.0;;100.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;30;650.0;760.0;
Conjunto Comercial/Sala;Centro;0;0;0;35;600.0;320.0;56.0
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;33;770.0;313.0;
Conjunto Comercial/Sala;Taquara;0;1;0;21;550.0;360.0;50.0
Quitinete;Centro;1;0;0;33;800.0;570.0;
Casa de Vila;Cachambi;2;0;0;59;1000.0;15.0;13.0
Apartamento;Camorim;2;1;0;55;800.0;370.0;16.0
Quitinete;Centro;1;0;0;35;700.0;312.0;28.0
Apartamento;Higienópolis;2;0;1;48;1100.0;200.0;
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;23;550.0;350.0;
Conjunto Comercial/Sala;Curicica;0;1;0;20;1000.0;330.0;
Apartamento;Tijuca;1;1;0;47;1100.0;600.0;
Conjunto Comercial/Sala;Bonsucesso;0;0;0;34;350.0;500.0;39.0
Conjunto Comercial/Sala;Curicica;0;1;0;23;800.0;616.0;53.0
Apartamento;Jabour;2;1;0;71;610.0;590.0;
Apartamento;Taquara;2;1;0;50;850.0;260.0;
Apartamento;Madureira;1;0;0;55;700.0;200.0;
Quitinete;Catete;1;0;0;20;1190.0;450.0;22.0
Apartamento;Irajá;2;0;0;50;750.0;;
Casa;Bangu;2;1;0;80;1100.0;;12.0
Conjunto Comercial/Sala;Campo Grande;0;0;0;30;800.0;;
Conjunto Comercial/Sala;Centro;0;0;0;33;900.0;465.0;120.0
Apartamento;Copacabana;1;0;0;55;1100.0;560.0;57.0
Conjunto Comercial/Sala;Centro;0;0;0;21;800.0;501.0;94.0
Apartamento;Laranjeiras;1;0;0;27;1100.0;680.0;29.0
Conjunto Comercial/Sala;Centro;0;0;0;29;650.0;;
Apartamento;Vila Isabel;2;1;0;62;1100.0;617.0;21.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;500.0;780.0;112.0
Apartamento;Taquara;2;1;0;60;750.0;290.0;15.0
Quitinete;Botafogo;1;0;0;20;980.0;500.0;29.0
Apartamento;Jacarepaguá;2;1;1;80;1150.0;872.0;40.0
Quitinete;Centro;1;0;0;36;900.0;325.0;
Conjunto Comercial/Sala;Centro;0;0;0;25;900.0;501.0;
Apartamento;Glória;1;0;0;50;950.0;570.0;67.0
Conjunto Comercial/Sala;Centro;0;0;0;28;900.0;470.0;
Apartamento;São Francisco Xavier;2;1;0;48;950.0;491.0;36.0
Apartamento;Praça Seca;1;1;0;45;650.0;370.0;140.0
Apartamento;Cachambi;2;0;0;59;1100.0;650.0;50.0
Apartamento;Barra da Tijuca;2;1;0;52;1100.0;620.0;
Apartamento;Higienópolis;1;0;1;37;900.0;308.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;45;800.0;1450.0;250.0
Apartamento;Ramos;2;0;0;49;800.0;;
Apartamento;Ramos;2;1;0;65;700.0;400.0;
Loja/Salão;Realengo;0;0;0;40;850.0;;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;23;1000.0;716.0;
Apartamento;São Cristóvão;2;0;0;46;1100.0;395.0;15.0
Apartamento;Centro;1;0;0;34;1000.0;450.0;21.0
Loja Shopping/ Ct Comercial;Barra da Tijuca;0;0;0;30;500.0;2400.0;900.0
Apartamento;Campo Grande;2;0;0;60;450.0;170.0;
Conjunto Comercial/Sala;Centro;0;0;0;30;700.0;680.0;83.0
Apartamento;Tijuca;1;0;0;35;800.0;420.0;
Loja/Salão;Centro;0;0;0;25;500.0;550.0;90.0
Conjunto Comercial/Sala;Centro;0;0;0;27;450.0;800.0;118.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;860.0;602.0;249.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;26;1000.0;430.0;112.0
Apartamento;Bonsucesso;3;0;0;66;1000.0;150.0;
Apartamento;Engenho de Dentro;2;0;0;65;950.0;480.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;27;900.0;760.0;120.0
Apartamento;Irajá;2;1;1;50;1000.0;442.0;
Apartamento;Freguesia (Jacarepaguá);1;1;0;50;1050.0;590.0;37.0
Apartamento;Vaz Lobo;2;1;0;50;750.0;460.0;
Conjunto Comercial/Sala;Centro;0;0;0;28;550.0;361.0;118.0
Apartamento;Centro;1;0;0;45;1100.0;400.0;
Quitinete;Laranjeiras;1;0;0;24;1000.0;456.0;29.0
Apartamento;Campo Grande;2;1;0;50;900.0;;
Quitinete;Centro;0;0;0;32;400.0;1000.0;146.0
Apartamento;Curicica;2;1;0;55;800.0;350.0;16.0
Conjunto Comercial/Sala;Curicica;0;1;0;17;950.0;290.0;
Quitinete;Centro;1;0;0;30;800.0;390.0;
Conjunto Comercial/Sala;Taquara;0;1;0;24;700.0;350.0;
Apartamento;Cidade Nova;1;0;0;37;800.0;214.0;14.0
Conjunto Comercial/Sala;Centro;0;0;0;33;500.0;563.0;
Quitinete;Estácio;1;0;0;21;550.0;200.0;
Apartamento;Lins de Vasconcelos;2;0;0;80;900.0;539.0;13.0
Apartamento;Olaria;2;0;0;54;900.0;;
Casa;Jardim América;3;0;0;180;900.0;;
Apartamento;Cordovil;2;0;0;65;1100.0;50.0;
Conjunto Comercial/Sala;Centro;0;0;0;27;480.0;288.0;133.0
Conjunto Comercial/Sala;Copacabana;0;0;0;30;1150.0;425.0;222.0
Apartamento;Pechincha;3;1;1;90;1000.0;800.0;120.0
Box/Garagem;Bonsucesso;0;0;0;0;180.0;;
Apartamento;Praça Seca;2;0;0;48;950.0;160.0;12.0
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;0;0;23;750.0;260.0;60.0
Conjunto Comercial/Sala;Copacabana;0;0;0;24;1000.0;480.0;850.0
Apartamento;Lapa;1;0;0;32;1100.0;380.0;
Apartamento;Campo Grande;2;1;0;52;850.0;280.0;
Conjunto Comercial/Sala;Centro;0;0;0;41;700.0;585.0;177.0
Quitinete;Centro;1;0;0;31;1000.0;465.0;106.0
Conjunto Comercial/Sala;Centro;0;0;0;23;550.0;300.0;70.0
Conjunto Comercial/Sala;Centro;0;0;0;33;900.0;438.0;115.0
Apartamento;Caju;1;0;1;45;850.0;230.0;
Casa de Condomínio;Pedra de Guaratiba;2;1;0;60;900.0;300.0;
Conjunto Comercial/Sala;Centro;0;0;0;40;1000.0;1000.0;150.0
Apartamento;Irajá;2;1;0;50;900.0;460.0;
Conjunto Comercial/Sala;Méier;0;0;0;30;850.0;780.0;56.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;26;1040.0;566.0;
Conjunto Comercial/Sala;Pilares;0;1;0;23;600.0;480.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;27;1000.0;7322.0;112.0
Box/Garagem;Centro;0;1;0;0;600.0;;84.0
Quitinete;Copacabana;1;0;0;10;800.0;;60.0
Quitinete;Rio Comprido;0;0;0;34;790.0;240.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;27;1000.0;500.0;
Conjunto Comercial/Sala;Campo Grande;0;0;0;30;800.0;500.0;
Box/Garagem;Flamengo;0;0;0;0;200.0;;101.0
Apartamento;Padre Miguel;2;1;0;50;800.0;273.0;
Conjunto Comercial/Sala;Madureira;0;0;0;21;550.0;374.0;35.0
Loja/Salão;Centro;0;0;0;30;750.0;300.0;70.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;20;600.0;650.0;80.0
Apartamento;Tomás Coelho;2;0;0;70;760.0;150.0;
Apartamento;Praça Seca;2;0;1;62;1100.0;440.0;
Apartamento;Glória;1;0;1;40;1150.0;520.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;800.0;600.0;110.0
Conjunto Comercial/Sala;São Cristóvão;0;0;0;19;1000.0;450.0;
Apartamento;Praça Seca;2;1;0;50;750.0;260.0;13.0
Apartamento;São Cristóvão;2;0;0;50;1000.0;320.0;
Apartamento;Recreio dos Bandeirantes;2;1;0;70;1050.0;500.0;60.0
Quitinete;Centro;1;0;0;27;850.0;143.0;24.0
Casa de Vila;Encantado;1;0;0;30;850.0;;
Apartamento;Vargem Pequena;3;0;0;53;1000.0;382.0;
Conjunto Comercial/Sala;São Cristóvão;0;1;0;25;800.0;512.0;9.0
Conjunto Comercial/Sala;Centro;0;0;0;31;650.0;370.0;124.0
Conjunto Comercial/Sala;Centro;0;0;0;65;700.0;1053.0;252.0
Apartamento;Taquara;2;1;1;50;1000.0;450.0;18.0
Quitinete;Copacabana;1;0;0;26;900.0;470.0;24.0
Conjunto Comercial/Sala;Pechincha;0;1;0;25;550.0;458.0;50.0
Apartamento;Centro;1;0;0;33;800.0;380.0;25.0
Casa;Praça Seca;2;1;0;81;1100.0;;15.0
Apartamento;Barra da Tijuca;2;1;2;80;1000.0;1183.0;
Apartamento;Praça Seca;1;1;0;48;450.0;275.0;
Loja/Salão;Pechincha;0;1;0;25;1000.0;400.0;
Apartamento;São Francisco Xavier;2;1;0;66;850.0;401.0;
Apartamento;Itanhangá;2;1;0;65;1100.0;550.0;34.0
Conjunto Comercial/Sala;Centro;0;0;0;30;650.0;455.0;69.0
Apartamento;Méier;3;0;0;59;1050.0;230.0;25.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;21;950.0;450.0;
Apartamento;Pechincha;3;1;1;85;1050.0;982.0;102.0
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;25;800.0;380.0;545.0
Conjunto Comercial/Sala;Centro;0;0;0;30;900.0;730.0;147.0
Apartamento;Taquara;2;1;0;55;1000.0;460.0;40.0
Box/Garagem;Centro;0;0;0;0;400.0;;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;32;800.0;850.0;200.0
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;21;900.0;800.0;
Apartamento;Praça Seca;2;1;1;64;1100.0;360.0;
Casa de Vila;Vila da Penha;1;0;0;60;1100.0;80.0;
Apartamento;Vila da Penha;1;1;0;45;900.0;;22.0
Box/Garagem;Centro;0;1;0;12;400.0;;
Conjunto Comercial/Sala;Madureira;0;0;0;23;500.0;400.0;34.0
Conjunto Comercial/Sala;Del Castilho;0;1;0;29;1000.0;754.0;
Loja Shopping/ Ct Comercial;Barra da Tijuca;0;0;0;45;1000.0;2025.0;655.0
Apartamento;Méier;2;1;0;63;950.0;600.0;37.0
Conjunto Comercial/Sala;Vila da Penha;0;1;0;27;1150.0;530.0;
Conjunto Comercial/Sala;Anil;0;0;0;35;950.0;50.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;1000.0;500.0;
Conjunto Comercial/Sala;Campo Grande;0;0;0;24;500.0;550.0;
Box/Garagem;Centro;0;0;0;15;400.0;345.0;
Apartamento;Paciência;2;1;0;48;600.0;230.0;
Apartamento;Centro;1;0;0;42;1090.0;345.0;24.0
Box/Garagem;Tijuca;0;40;0;0;320.0;;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;34;800.0;900.0;328.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;24;1100.0;366.0;
Conjunto Comercial/Sala;Pilares;0;1;0;30;800.0;603.0;
Casa de Vila;Marechal Hermes;1;0;0;88;750.0;76.0;
Loja/Salão;Centro;0;0;0;69;1100.0;728.0;414.0
Conjunto Comercial/Sala;Centro;0;0;0;34;500.0;670.0;130.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;24;900.0;585.0;
Casa;Realengo;1;1;0;40;600.0;;
Loja/Salão;Anil;0;0;0;25;900.0;;
Conjunto Comercial/Sala;Centro;0;0;0;27;649.0;290.0;85.0
Loja/Salão;Taquara;0;0;0;20;600.0;;
Apartamento;Bonsucesso;2;0;0;75;900.0;640.0;
Conjunto Comercial/Sala;Centro;0;0;0;32;700.0;514.0;122.0
Conjunto Comercial/Sala;Campo Grande;0;0;0;26;800.0;540.0;
Apartamento;Irajá;2;1;0;45;1000.0;371.0;
Apartamento;Bonsucesso;2;0;0;67;800.0;484.0;
Apartamento;Andaraí;2;1;0;63;1100.0;450.0;24.0
Apartamento;Méier;2;1;0;60;1100.0;570.0;37.0
Conjunto Comercial/Sala;Tijuca;0;1;0;31;550.0;591.0;
Conjunto Comercial/Sala;Copacabana;0;0;0;30;750.0;420.0;106.0
Conjunto Comercial/Sala;Pechincha;0;1;0;22;500.0;740.0;52.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;59;900.0;575.0;14.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;24;700.0;302.0;56.0
Conjunto Comercial/Sala;Copacabana;0;0;0;40;800.0;544.0;178.0
Conjunto Comercial/Sala;Centro;0;0;0;27;900.0;1200.0;167.0
Quitinete;Gardênia Azul;1;0;0;25;500.0;;
Conjunto Comercial/Sala;Centro;0;0;0;31;550.0;600.0;89.0
Conjunto Comercial/Sala;Campo Grande;0;0;0;28;850.0;300.0;16.0
Conjunto Comercial/Sala;Centro;0;0;0;37;900.0;924.0;108.0
Conjunto Comercial/Sala;Madureira;0;1;0;25;500.0;517.0;37.0
Conjunto Comercial/Sala;Vila da Penha;0;0;0;25;400.0;600.0;
Apartamento;Engenho Novo;2;0;0;65;990.0;590.0;
Apartamento;Glória;1;0;0;20;900.0;495.0;
Conjunto Comercial/Sala;Gamboa;0;1;0;30;600.0;800.0;120.0
Conjunto Comercial/Sala;Del Castilho;0;1;0;29;1100.0;760.0;
Casa;Campo Grande;2;1;0;75;1000.0;;
Quitinete;Copacabana;1;0;0;22;1000.0;510.0;29.0
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;0;0;31;1000.0;423.0;56.0
Loja/Salão;Pechincha;0;1;0;20;650.0;400.0;73.0
Casa;Campo Grande;1;0;0;40;450.0;;
Conjunto Comercial/Sala;Campo Grande;0;0;0;25;600.0;510.0;
Apartamento;Engenho Novo;3;1;0;55;1000.0;700.0;
Conjunto Comercial/Sala;Bonsucesso;0;0;0;25;450.0;500.0;37.0
Apartamento;Madureira;2;0;0;50;700.0;480.0;
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;37;1100.0;750.0;240.0
Conjunto Comercial/Sala;Pechincha;0;1;0;22;500.0;380.0;56.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;21;1100.0;560.0;1055.0
Apartamento;Méier;2;0;0;42;750.0;359.0;17.0
Conjunto Comercial/Sala;Taquara;0;0;0;30;700.0;390.0;56.0
Apartamento;Recreio dos Bandeirantes;1;0;0;24;1000.0;364.0;
Quitinete;Copacabana;1;0;0;22;950.0;430.0;67.0
Apartamento;Quintino Bocaiúva;1;0;0;35;750.0;;
Box/Garagem;Copacabana;0;2;0;12;460.0;;
Casa Comercial;Pavuna;1;0;0;15;750.0;;
Apartamento;Tomás Coelho;1;0;0;65;800.0;;
Apartamento;Engenho Novo;2;0;0;68;800.0;440.0;
Apartamento;Olaria;2;0;1;60;900.0;;
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;21;850.0;340.0;
Quitinete;Copacabana;0;0;0;30;900.0;326.0;29.0
Quitinete;Tijuca;1;0;0;25;900.0;385.0;200.0
Conjunto Comercial/Sala;Portuguesa;0;1;0;50;750.0;485.0;
Quitinete;Leme;1;0;0;25;1000.0;550.0;25.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;24;500.0;780.0;89.0
Apartamento;Colégio;2;1;0;75;990.0;;
Quitinete;Copacabana;1;0;0;29;1000.0;550.0;
Conjunto Comercial/Sala;Centro;0;0;0;40;550.0;576.0;136.0
Conjunto Comercial/Sala;Centro;0;0;0;35;900.0;353.0;78.0
Apartamento;Campo Grande;2;0;0;60;750.0;210.0;
Apartamento;São Francisco Xavier;2;1;1;54;1000.0;540.0;
Conjunto Comercial/Sala;Botafogo;0;0;0;14;850.0;;
Conjunto Comercial/Sala;Centro;0;0;0;27;490.0;830.0;72.0
Apartamento;Vila da Penha;2;0;0;60;950.0;30.0;
Casa de Vila;Colégio;2;1;0;50;980.0;;
Conjunto Comercial/Sala;Centro;0;0;0;24;700.0;400.0;
Conjunto Comercial/Sala;Centro;0;0;0;23;350.0;680.0;
Casa de Condomínio;Madureira;2;0;0;70;900.0;;68.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;35;700.0;899.0;1714.0
Apartamento;Cachambi;1;0;1;39;850.0;320.0;
